,id,hit,name,countries
1371,25419623,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > aldi nord ,['germany']
1372,25419624,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > aldi sud ,['germany']
1389,25419934,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > alnatura ,['germany']
1522,25422581,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > combi ,['germany']
1599,25423462,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > edeka ,['germany']
1616,25423719,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > feneberg ,['germany']
1618,25423771,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > fristo ,['germany']
1675,25424585,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > globus ,['germany']
1693,25424812,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > hit ,['germany']
1746,25425709,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > jibi ,['germany']
1752,25425800,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > k+k ,['germany']
1762,25425919,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > kaufland ,['germany']
1757,25425875,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > kodi discount ,['germany']
1781,25426146,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > lidl ,['germany']
1808,25426440,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > food and drink > grocery > logo ,['germany']
1573,25423331,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > furniture store > danisches bettenlager ",['germany']
1403,25420421,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > bauhaus ",['germany']
1417,25420996,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > bauking ",['germany']
1418,25420997,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > bauspezi ",['germany']
1440,25421408,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > brillux ",['germany']
1555,25423071,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > dehner ",['germany']
1698,25424971,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > hellweg ",['germany']
1694,25424824,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home improvement-hardware store > hornbach ",['germany']
1559,25423107,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home specialty store > depot ",['germany']
1714,25425351,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home specialty store > ikea ",['germany']
1768,25426042,shopp(er|ing),"adsquare data alliance > de > place visits > by brand > shopping > hardware, house and garden > home specialty store > kuche & co ",['germany']
1577,25423342,shopp(er|ing),adsquare data alliance > de > place visits > by brand > shopping > mall-shopping complex > shopping mall > ece ,['germany']
1514,25422265,shopp(er|ing),adsquare data alliance > de > place visits > by category > shopping > clothing and accessories > children's apparel ,['germany']
1481,25421888,shopp(er|ing),adsquare data alliance > de > place visits > by category > shopping > consumer goods > camping-hiking shop ,['germany']
1528,25422640,shopp(er|ing),adsquare data alliance > de > place visits > by category > shopping > electronics > consumer electronics store ,['germany']
1672,25424479,shopp(er|ing),"adsquare data alliance > de > place visits > by category > shopping > hardware, house and garden > garden center ",['germany']
1708,25425120,shopp(er|ing),"adsquare data alliance > de > place visits > by category > shopping > hardware, house and garden > home improvement-hardware store ",['germany']
1745,25425708,shopp(er|ing),adsquare data alliance > de > valentines day 2021 audiences > jewelry shoppers ,['germany']
1461,25421608,shopp(er|ing),adsquare data alliance > dk > place visits > by brand > shopping > clothing and accessories > clothing and accessories > change ,['denmark']
1767,25426030,shopp(er|ing),adsquare data alliance > dk > place visits > by brand > shopping > food and drink > grocery > kvickly ,['denmark']
1530,25422648,shopp(er|ing),adsquare data alliance > dk > place visits > by category > shopping > electronics > consumer electronics store ,['denmark']
1243,24952410,shopp(er|ing),adsquare data alliance > es > black friday 2020 audiences > black friday 2020 - discount shoppers ,['spain']
1247,24952584,shopp(er|ing),adsquare data alliance > es > black friday 2020 audiences > black friday 2020 - luxury shoppers ,['spain']
1251,24952710,shopp(er|ing),adsquare data alliance > es > black friday 2020 audiences > black friday 2020 - online shoppers ,['spain']
1237,13829317,shopp(er|ing),adsquare data alliance > es > interests > shopping > back to school shoppers ,['spain']
1267,13829048,shopp(er|ing),adsquare data alliance > es > interests > shopping > discounter shoppers ,['spain']
1275,14586125,shopp(er|ing),adsquare data alliance > es > interests > shopping > grocery shoppers ,['spain']
581,14740947,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > black friday > black friday - deal seekers ,['spain']
582,14740954,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > black friday > black friday - gadgets seekers ,['spain']
539,14586140,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > black friday > black friday shoppers ,['spain']
540,14586141,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > christmas > christmas shoppers ,['spain']
584,14740957,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > christmas > christmas shoppers - bargain hunters ,['spain']
583,14740955,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > christmas > christmas shoppers - families with children ,['spain']
585,14740963,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > christmas > christmas shoppers - gadget seekers ,['spain']
586,14740964,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > christmas > christmas shoppers - loved ones ,['spain']
587,14740968,shopp(er|ing),adsquare data alliance > es > interests > shopping > seasonal > christmas > christmas shoppers - retail discounts ,['spain']
1303,13829171,shopp(er|ing),adsquare data alliance > es > interests > shopping > shoppers ,['spain']
1284,13829273,shopp(er|ing),adsquare data alliance > es > interests > style and fashion > luxury shoppers ,['spain']
1379,25419746,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > bookshop > book store > abacus ,['spain']
1444,25421523,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > boboli ,['spain']
1482,25421898,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > canada house ,['spain']
1658,25424377,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > gocco ,['spain']
1716,25425358,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > ikks ,['spain']
1765,25425946,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > children's apparel > kiddy's class ,['spain']
1366,25419588,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > adolfo dominguez ,['spain']
1390,25419975,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > amichi ,['spain']
1419,25421127,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > bershka ,['spain']
1424,25421210,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > bijou brigitte ,['spain']
1427,25421256,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > blanco ,['spain']
1449,25421533,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > c&a ,['spain']
1454,25421562,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > calzedonia ,['spain']
1508,25422190,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > charanga ,['spain']
1472,25421724,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > cortefiel ,['spain']
1563,25423115,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > desigual ,['spain']
1602,25423482,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > el ganso ,['spain']
1682,25424714,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > guess ,['spain']
1688,25424753,shopp(er|ing),adsquare data alliance > es > place visits > by brand > shopping > clothing and accessories > clothing and accessories > h&m ,['spain']
