,provider_name,provider_id,id,name,name_list
532793,Nielsen Marketing Cloud,39,4874610,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 6 - republicans,"['exelate demographic', 'politics', 'registered voters', 'state congressional district', 'u.s. armed forces', 'europe', '6', 'republicans']"
532794,Nielsen Marketing Cloud,39,4874611,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 8,"['exelate demographic', 'politics', 'registered voters', 'state congressional district', 'u.s. armed forces', 'europe', '8']"
532795,Nielsen Marketing Cloud,39,4874612,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 8 - democrats,"['exelate demographic', 'politics', 'registered voters', 'state congressional district', 'u.s. armed forces', 'europe', '8', 'democrats']"
532796,Nielsen Marketing Cloud,39,4874613,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 8 - republicans,"['exelate demographic', 'politics', 'registered voters', 'state congressional district', 'u.s. armed forces', 'europe', '8', 'republicans']"
533183,Grapeshot,1133,23471253,infinia_contextual_grapeshot_telefonia_low_cost_spain (grapeshot),"['infinia_contextual_grapeshot_telefonia_low_cost_spain', 'grapeshot']"
533205,Eyeota,1706,23456043,eyeota - au roy morgan - demo - country of birth - italy,"['eyeota', 'au roy morgan', 'demo', 'country of birth', 'italy']"
534729,Nielsen Marketing Cloud,39,3273917,exelate interest - gambling - uk - sports betting - european football,"['exelate interest', 'gambling', 'uk', 'sports betting', 'european football']"
534882,Nielsen Marketing Cloud,39,1037878,exelate interest - sports - european football,"['exelate interest', 'sports', 'european football']"
535032,Nielsen Marketing Cloud,39,11385387,exelate location-based - restaurants - eastern european,"['exelate location', 'based', 'restaurants', 'eastern european']"
536695,Nielsen Marketing Cloud,39,13407233,nielsen gracenote smart tv acr - popular programs - european pga tour golf,"['nielsen gracenote smart tv acr', 'popular programs', 'european pga tour golf']"
536881,Eyeota,1706,23462268,eyeota - us wiland ultimate - likely to frequent - european restaurants - pwrby amex_uaa0410,"['eyeota', 'us wiland ultimate', 'likely to frequent', 'european restaurants', 'pwrby amex_uaa0410']"
537714,Nielsen Marketing Cloud,39,10899565,nielsen lifestyle - interest - sports - european football,"['nielsen lifestyle', 'interest', 'sports', 'european football']"
538981,LiveRamp Data Store,8082,17268669,pushspring > custom > xaxis > xaxis: air italy: airline competitor apps - cross device,"['pushspring', 'custom', 'xaxis', 'xaxis', 'air italy', 'airline competitor apps', 'cross device']"
539046,LiveRamp Data Store,8082,17268668,pushspring > custom > xaxis > xaxis: air italy: italian heritage/speakers - cross device,"['pushspring', 'custom', 'xaxis', 'xaxis', 'air italy', 'italian heritage/speakers', 'cross device']"
541057,ZeoTap,7733,23521425,zeotap > germany > purchase intent > automotive (updated),"['zeotap', 'germany', 'purchase intent', 'automotive', 'updated']"
541062,ZeoTap,7733,23521429,zeotap > germany > interest > health & fitness,"['zeotap', 'germany', 'interest', 'health & fitness']"
541067,ZeoTap,7733,23521435,zeotap > germany > interest > fashion enthusiasts,"['zeotap', 'germany', 'interest', 'fashion enthusiasts']"
541080,ZeoTap,7733,23521443,zeotap > germany > purchase intent > jewelry/ watches,"['zeotap', 'germany', 'purchase intent', 'jewelry/ watches']"
541085,ZeoTap,7733,23521444,"zeotap > germany > purchase intent > cosmetics, beauty, perfumes","['zeotap', 'germany', 'purchase intent', 'cosmetics, beauty, perfumes']"
541093,ZeoTap,7733,23521456,zeotap > germany > purchase intent > theatre & concert tickets,"['zeotap', 'germany', 'purchase intent', 'theatre & concert tickets']"
541114,ZeoTap,7733,23521494,zeotap > germany > ​interest > photo lovers / cameras / photography,"['zeotap', 'germany', '\u200binterest', 'photo lovers / cameras / photography']"
541132,ZeoTap,7733,23521512,zeotap > germany > interest > families,"['zeotap', 'germany', 'interest', 'families']"
541136,ZeoTap,7733,23521514,zeotap > germany > interest > families with baby,"['zeotap', 'germany', 'interest', 'families with baby']"
541149,ZeoTap,7733,23521521,zeotap > germany > interest > business > business professionals_1,"['zeotap', 'germany', 'interest', 'business', 'business professionals_1']"
541165,ZeoTap,7733,23521524,zeotap > germany > interest > e-mobility / car sharing & cabs_1,"['zeotap', 'germany', 'interest', 'e', 'mobility / car sharing & cabs_1']"
541439,Nielsen Marketing Cloud,39,7675073,exelate intent - cpg - beverages - bottled water - poland spring,"['exelate intent', 'cpg', 'beverages', 'bottled water', 'poland spring']"
541580,Nielsen Marketing Cloud,39,7675191,exelate intent - cpg - condiments and sauces - pasta sauce - francesco rinaldi,"['exelate intent', 'cpg', 'condiments and sauces', 'pasta sauce', 'francesco rinaldi']"
543213,Sirdata SAS,1778,14851179,sirdata i kantar tgi [modeling] habits & lifestyle > made in france consumers,"['sirdata i kantar tgi', 'modeling', 'habits & lifestyle', 'made in france consumers']"
545513,Grapeshot,1133,23587611,mediaiq_pr_wufrance (grapeshot),"['mediaiq_pr_wufrance', 'grapeshot']"
545514,Grapeshot,1133,23587612,mediaiq_pr_wugermany (grapeshot),"['mediaiq_pr_wugermany', 'grapeshot']"
545516,Grapeshot,1133,23587620,mediaiq_pr_wunetherlands (grapeshot),"['mediaiq_pr_wunetherlands', 'grapeshot']"
545528,Grapeshot,1133,23587696,mediaiq_pr_wusweden (grapeshot),"['mediaiq_pr_wusweden', 'grapeshot']"
546274,ZeoTap,7733,23599745,zeotap > spain > organic and vegan food,"['zeotap', 'spain', 'organic and vegan food']"
546275,ZeoTap,7733,23599746,zeotap > spain > healthy food and fitness,"['zeotap', 'spain', 'healthy food and fitness']"
546276,ZeoTap,7733,23599747,zeotap > spain > health and fitness app,"['zeotap', 'spain', 'health and fitness app']"
546485,ZeoTap,7733,23610773,zeotap > germany > age: 25-49,"['zeotap', 'germany', 'age', '25', '49']"
546746,ZeoTap,7733,23634050,zeotap > germany > age: 20-29,"['zeotap', 'germany', 'age', '20', '29']"
546747,ZeoTap,7733,23634051,zeotap > germany > demographics > age: 18-39,"['zeotap', 'germany', 'demographics', 'age', '18', '39']"
546778,Grapeshot,1133,23635963,xaxisema_perrigo_poland_niquitin_competitors (grapeshot),"['xaxisema_perrigo_poland_niquitin_competitors', 'grapeshot']"
546800,Peer39,517,23636623,peer39: custom category>brand safety greece - mature_profanity_accidents_crime_death,"['peer39', 'custom category', 'brand safety greece', 'mature_profanity_accidents_crime_death']"
546801,Peer39,517,23636641,peer39: custom category>brand safety greece - mature_profanity_accidents_crime_death_2,"['peer39', 'custom category', 'brand safety greece', 'mature_profanity_accidents_crime_death_2']"
546802,Peer39,517,23636643,peer39: custom category>brand safety greece - mature_profanity_accidents_crime_death_3,"['peer39', 'custom category', 'brand safety greece', 'mature_profanity_accidents_crime_death_3']"
546989,Grapeshot,1133,23652255,mindsharegr_big-brother-greece (grapeshot),"['mindsharegr_big', 'brother', 'greece', 'grapeshot']"
547000,Grapeshot,1133,23654997,xaxisema_pr_perrigo_paranit_poland (grapeshot),"['xaxisema_pr_perrigo_paranit_poland', 'grapeshot']"
547080,Grapeshot,1133,23659037,plistapoland_pl_mets_pfizer_szczepionki_nra_grzyby_092020 (grapeshot),"['plistapoland_pl_mets_pfizer_szczepionki_nra_grzyby_092020', 'grapeshot']"
547084,Grapeshot,1133,23660047,plistapoland_pfizer_szczepionki_grzyby_nra_092020 (grapeshot),"['plistapoland_pfizer_szczepionki_grzyby_nra_092020', 'grapeshot']"
547161,Grapeshot,1133,23671928,gssupport_gregg_test_spain (grapeshot),"['gssupport_gregg_test_spain', 'grapeshot']"
547166,Grapeshot,1133,23673345,plistapoland_karcher_indoor_nra_082020 (grapeshot),"['plistapoland_karcher_indoor_nra_082020', 'grapeshot']"
547167,ZeoTap,7733,23673716,zeotap > spain > interest > app users > caixabank,"['zeotap', 'spain', 'interest', 'app users', 'caixabank']"
547195,Adsquare (Data Provider),2711,23678369,irobot - pet owners spain (adsquare),"['irobot', 'pet owners spain', 'adsquare']"
547196,Adsquare (Data Provider),2711,23678638,irobot - tech & smart home -  spain (adsquare),"['irobot', 'tech & smart home', 'spain', 'adsquare']"
547197,Adsquare (Data Provider),2711,23678855,irobot - luxury wealth -  spain (adsquare),"['irobot', 'luxury wealth', 'spain', 'adsquare']"
547198,Adsquare (Data Provider),2711,23679270,irobot - home improvement -  spain (adsquare),"['irobot', 'home improvement', 'spain', 'adsquare']"
547199,Adsquare (Data Provider),2711,23680063,irobot - tech & smart home  - belgium (adsquare),"['irobot', 'tech & smart home', 'belgium', 'adsquare']"
547200,Adsquare (Data Provider),2711,23680162,irobot - parents  - belgium (adsquare),"['irobot', 'parents', 'belgium', 'adsquare']"
547202,Adsquare (Data Provider),2711,23680321,irobot - pet owners - france (adsquare),"['irobot', 'pet owners', 'france', 'adsquare']"
547203,Adsquare (Data Provider),2711,23680391,irobot - tech & smart home - france (adsquare),"['irobot', 'tech & smart home', 'france', 'adsquare']"
547205,Adsquare (Data Provider),2711,23680597,irobot - luxury wealth - france (adsquare),"['irobot', 'luxury wealth', 'france', 'adsquare']"
547206,Adsquare (Data Provider),2711,23680797,irobot - young professionals - france (adsquare),"['irobot', 'young professionals', 'france', 'adsquare']"
547427,Grapeshot,1133,23692210,plistapoland_pos_tvn_bridgetjones (grapeshot),"['plistapoland_pos_tvn_bridgetjones', 'grapeshot']"
547428,Semcasting (Data Provider),1478,23692523,anti-steve_spain_(rex_scott_2020)_device_cookie,"['anti', 'steve_spain_', 'rex_scott_2020', '_device_cookie']"
547449,ZeoTap,7733,23694884,zeotap > spain > mayores 55,"['zeotap', 'spain', 'mayores 55']"
547453,Adsquare (Data Provider),2711,23695300,irobot - pet owners - germany (adsquare),"['irobot', 'pet owners', 'germany', 'adsquare']"
547454,Adsquare (Data Provider),2711,23695301,irobot - tech & smart home - germany (adsquare),"['irobot', 'tech & smart home', 'germany', 'adsquare']"
547455,Adsquare (Data Provider),2711,23695314,irobot - luxury wealth - germany (adsquare),"['irobot', 'luxury wealth', 'germany', 'adsquare']"
547456,Adsquare (Data Provider),2711,23695343,irobot - home improvement - germany (adsquare),"['irobot', 'home improvement', 'germany', 'adsquare']"
547457,Adsquare (Data Provider),2711,23695357,irobot - young professionals - germany (adsquare),"['irobot', 'young professionals', 'germany', 'adsquare']"
547458,Adsquare (Data Provider),2711,23696038,irobot - pet owners -  netherlands (adsquare),"['irobot', 'pet owners', 'netherlands', 'adsquare']"
547459,Adsquare (Data Provider),2711,23696064,irobot - tech & smart home -  netherlands (adsquare),"['irobot', 'tech & smart home', 'netherlands', 'adsquare']"
547460,Adsquare (Data Provider),2711,23696088,irobot - luxury wealth -  netherlands (adsquare),"['irobot', 'luxury wealth', 'netherlands', 'adsquare']"
547461,Adsquare (Data Provider),2711,23696102,irobot - home improvement -  netherlands (adsquare),"['irobot', 'home improvement', 'netherlands', 'adsquare']"
547462,Adsquare (Data Provider),2711,23696147,irobot - tech & smart home -  portugal (adsquare),"['irobot', 'tech & smart home', 'portugal', 'adsquare']"
547463,Adsquare (Data Provider),2711,23696149,irobot - parents -  portugal (adsquare),"['irobot', 'parents', 'portugal', 'adsquare']"
547465,ZeoTap,7733,23696314,"zeotap > spain > custom > irobot > spain > tech & smart home (app, interest, & intent data)","['zeotap', 'spain', 'custom', 'irobot', 'spain', 'tech & smart home', 'app, interest, & intent data']"
547466,ZeoTap,7733,23696317,zeotap > spain > custom > irobot > spain > luxury wealth (interest & intent data),"['zeotap', 'spain', 'custom', 'irobot', 'spain', 'luxury wealth', 'interest & intent data']"
547467,ZeoTap,7733,23696327,zeotap > spain > custom > irobot > spain > home improvement (interest & intent data),"['zeotap', 'spain', 'custom', 'irobot', 'spain', 'home improvement', 'interest & intent data']"
547468,ZeoTap,7733,23696349,"zeotap > spain > custom > irobot > spain > young professionals (app, interest, intent, & demographic data)","['zeotap', 'spain', 'custom', 'irobot', 'spain', 'young professionals', 'app, interest, intent, & demographic data']"
547469,ZeoTap,7733,23696351,zeotap > spain > custom > irobot > spain > competitor & retail (interest & intent data),"['zeotap', 'spain', 'custom', 'irobot', 'spain', 'competitor & retail', 'interest & intent data']"
547470,ZeoTap,7733,23696352,"zeotap > spain > custom > irobot > spain > pet owners (app, interest, intent data)","['zeotap', 'spain', 'custom', 'irobot', 'spain', 'pet owners', 'app, interest, intent data']"
547502,ZeoTap,7733,23698021,"zeotap > france > custom > irobot > france > young professionals (app, interest, intent, & demographic data)_1","['zeotap', 'france', 'custom', 'irobot', 'france', 'young professionals', 'app, interest, intent, & demographic data', '_1']"
547504,ZeoTap,7733,23698026,zeotap > france > custom > irobot > france > home improvement (interest & intent data),"['zeotap', 'france', 'custom', 'irobot', 'france', 'home improvement', 'interest & intent data']"
547505,ZeoTap,7733,23698028,zeotap > france > custom > irobot > france > luxury wealth (interest & intent data),"['zeotap', 'france', 'custom', 'irobot', 'france', 'luxury wealth', 'interest & intent data']"
547506,ZeoTap,7733,23698055,"zeotap > france > custom > irobot > france > young professionals (app, interest, intent, & demographic data)","['zeotap', 'france', 'custom', 'irobot', 'france', 'young professionals', 'app, interest, intent, & demographic data']"
547510,ZeoTap,7733,23698075,"zeotap > france > custom > irobot > france > tech & smart home (app, interest, & intent data)","['zeotap', 'france', 'custom', 'irobot', 'france', 'tech & smart home', 'app, interest, & intent data']"
547511,ZeoTap,7733,23698081,"zeotap > france > custom > irobot > france > pet owners (app, interest, intent data)","['zeotap', 'france', 'custom', 'irobot', 'france', 'pet owners', 'app, interest, intent data']"
547514,ZeoTap,7733,23698086,"zeotap > germany > custom > irobot > germany > young professionals (app, interest, intent, & demographic data)","['zeotap', 'germany', 'custom', 'irobot', 'germany', 'young professionals', 'app, interest, intent, & demographic data']"
547515,ZeoTap,7733,23698088,zeotap > germany > custom > irobot > germany > home improvement (interest & intent data)_1,"['zeotap', 'germany', 'custom', 'irobot', 'germany', 'home improvement', 'interest & intent data', '_1']"
547516,ZeoTap,7733,23698091,zeotap > germany > custom > irobot > germany > luxury wealth (interest & intent data),"['zeotap', 'germany', 'custom', 'irobot', 'germany', 'luxury wealth', 'interest & intent data']"
547517,ZeoTap,7733,23698140,"zeotap > germany > custom > irobot > germany > tech & smart home (app, interest, & intent data)","['zeotap', 'germany', 'custom', 'irobot', 'germany', 'tech & smart home', 'app, interest, & intent data']"
547518,ZeoTap,7733,23698178,"zeotap > germany > custom > irobot > germany > pet owners (app, interest, & intent data)","['zeotap', 'germany', 'custom', 'irobot', 'germany', 'pet owners', 'app, interest, & intent data']"
548738,ZeoTap,7733,23738565,zeotap > germany > demographic > age: 18+,"['zeotap', 'germany', 'demographic', 'age', '18+']"
548798,Grapeshot,1133,23740956,xaxaustria_aua_tactical_exclusionlist_1409 (grapeshot),"['xaxaustria_aua_tactical_exclusionlist_1409', 'grapeshot']"
548917,Illuma Data,10237,23751868,lc international - bwin france - illuma contextual - discovery,"['lc international', 'bwin france', 'illuma contextual', 'discovery']"
548918,Illuma Data,10237,23751867,lc international - bwin france - illuma contextual - optimised,"['lc international', 'bwin france', 'illuma contextual', 'optimised']"
549025,Bombora Inc.,7193,23757643,sap - dsc - netherlands - abm - appnx - a0j1r00000xx2seuat,"['sap', 'dsc', 'netherlands', 'abm', 'appnx', 'a0j1r00000xx2seuat']"
549035,Bombora Inc.,7193,23757764,sap - dsc - france - abm - appnx - a0j1r00000xx2seuat,"['sap', 'dsc', 'france', 'abm', 'appnx', 'a0j1r00000xx2seuat']"
549099,Grapeshot,1133,23763292,xaxaustria_aua_tactical_keyowordexclusion_part2 (grapeshot),"['xaxaustria_aua_tactical_keyowordexclusion_part2', 'grapeshot']"
549120,Grapeshot,1133,23764420,xaxaustria_raffeisenrwa_bauenundsanieren_keywords_1809 (grapeshot),"['xaxaustria_raffeisenrwa_bauenundsanieren_keywords_1809', 'grapeshot']"
549131,Bombora Inc.,7193,23765240,lenovo - acquisition intent oli-319317 france,"['lenovo', 'acquisition intent oli', '319317 france']"
549132,Bombora Inc.,7193,23765245,lenovo - acquisition intent oli- 319318 germany,"['lenovo', 'acquisition intent oli', '319318 germany']"
549137,Bombora Inc.,7193,23765267,lenovo - acquisition intent oli-319332 austria,"['lenovo', 'acquisition intent oli', '319332 austria']"
549141,Bombora Inc.,7193,23765280,lenovo - retention oli-319338 italy,"['lenovo', 'retention oli', '319338 italy']"
549417,ZeoTap,7733,23780313,zeotap > france > demographics > professionals,"['zeotap', 'france', 'demographics', 'professionals']"
549418,ZeoTap,7733,23780357,zeotap > france > interest > business professionals*,"['zeotap', 'france', 'interest', 'business professionals*']"
549419,ZeoTap,7733,23780364,zeotap > france > interest > it business decision makers,"['zeotap', 'france', 'interest', 'it business decision makers']"
549649,Grapeshot,1133,23789327,plistasweden_pr_akzonobel_socialinspiration (grapeshot),"['plistasweden_pr_akzonobel_socialinspiration', 'grapeshot']"
549724,Peer39,517,23791226,peer39: custom category>pmi - romania test,"['peer39', 'custom category', 'pmi', 'romania test']"
549919,ALLIANCE GRAVITY DATA MEDIA,9206,23798753,[gravity] 10. centre_france_vins,"['gravity', '10. centre_france_vins']"
549920,ZeoTap,7733,23799583,zeotap > germany > age 18-25 and business apps,"['zeotap', 'germany', 'age 18', '25 and business apps']"
550144,Illuma Data,10237,23814366,irobot germany - illuma contextual - ctr (display),"['irobot germany', 'illuma contextual', 'ctr', 'display']"
550145,Illuma Data,10237,23814382,irobot spain - illuma contextual - ctr (display),"['irobot spain', 'illuma contextual', 'ctr', 'display']"
550147,Illuma Data,10237,23814383,irobot france - illuma contextual - ctr (display),"['irobot france', 'illuma contextual', 'ctr', 'display']"
550149,Illuma Data,10237,23814396,irobot belgium - illuma contextual - ctr (display),"['irobot belgium', 'illuma contextual', 'ctr', 'display']"
550150,Illuma Data,10237,23814397,irobot netherlands - illuma contextual - ctr (display),"['irobot netherlands', 'illuma contextual', 'ctr', 'display']"
550152,Illuma Data,10237,23814401,irobot portugal - illuma contextual - ctr (display),"['irobot portugal', 'illuma contextual', 'ctr', 'display']"
550568,LiveRamp Data Store,8082,23819957,lbdigital > household demos > ethnicity > southern european,"['lbdigital', 'household demos', 'ethnicity', 'southern european']"
550594,LiveRamp Data Store,8082,23820146,lbdigital > household demos > ethnicity > northern european,"['lbdigital', 'household demos', 'ethnicity', 'northern european']"
551018,ZeoTap,7733,23853833,zeotap > spain > custom > bbva > app usage 90 days,"['zeotap', 'spain', 'custom', 'bbva', 'app usage 90 days']"
551019,ZeoTap,7733,23853858,zeotap > spain > custom > bbva > app usage 30 days,"['zeotap', 'spain', 'custom', 'bbva', 'app usage 30 days']"
551198,Grapeshot,1133,23857526,plistapoland_test_w (grapeshot),"['plistapoland_test_w', 'grapeshot']"
551199,Grapeshot,1133,23857527,plistapoland_pos_tvnbrzydula09_2020 (grapeshot),"['plistapoland_pos_tvnbrzydula09_2020', 'grapeshot']"
551203,Grapeshot,1133,23857751,plistapoland_pos_tvn_chylka_09_2020 (grapeshot),"['plistapoland_pos_tvn_chylka_09_2020', 'grapeshot']"
551225,ZeoTap,7733,23862735,zeotap > germany > cg_qa_test_export_format_1,"['zeotap', 'germany', 'cg_qa_test_export_format_1']"
551266,ZeoTap,7733,23866793,zeotap > spain > interest > app users > bankia,"['zeotap', 'spain', 'interest', 'app users', 'bankia']"
551624,ZeoTap,7733,23903027,zeotap > spain > automotive > fordpostventa (2),"['zeotap', 'spain', 'automotive', 'fordpostventa', '2']"
551630,ZeoTap,7733,23903466,zeotap > spain > custom > xaxis > purchase intent > home & garden > luxury technology,"['zeotap', 'spain', 'custom', 'xaxis', 'purchase intent', 'home & garden', 'luxury technology']"
551632,ZeoTap,7733,23903494,zeotap > spain > custom > xaxis > demographics: high income,"['zeotap', 'spain', 'custom', 'xaxis', 'demographics', 'high income']"
552236,Grapeshot,1133,23916858,plistapoland_pr_tvn_brzydula2_102020 (grapeshot),"['plistapoland_pr_tvn_brzydula2_102020', 'grapeshot']"
552237,Grapeshot,1133,23916859,plistapoland_pr_tvn_brzydula_102020 (grapeshot),"['plistapoland_pr_tvn_brzydula_102020', 'grapeshot']"
552238,Grapeshot,1133,23916909,plistapoland_plista_tvn_chylka_102020 (grapeshot),"['plistapoland_plista_tvn_chylka_102020', 'grapeshot']"
552239,Grapeshot,1133,23916975,plistapoland_pl_plista_tvn_szelegowska_102020 (grapeshot),"['plistapoland_pl_plista_tvn_szelegowska_102020', 'grapeshot']"
552242,Grapeshot,1133,23917081,plistapoland_pl_play_bts_102020 (grapeshot),"['plistapoland_pl_play_bts_102020', 'grapeshot']"
552286,Grapeshot,1133,23921660,plistapoland_pr_wm_karcher_mop_fc_grs (grapeshot),"['plistapoland_pr_wm_karcher_mop_fc_grs', 'grapeshot']"
552289,Grapeshot,1133,23922072,plistapoland_pr_karcher_mop_elektr_nra_1020202 (grapeshot),"['plistapoland_pr_karcher_mop_elektr_nra_1020202', 'grapeshot']"
552291,Grapeshot,1133,23922149,plistapoland_karcher_mop_ele_nra_102020 (grapeshot),"['plistapoland_karcher_mop_ele_nra_102020', 'grapeshot']"
552690,Grapeshot,1133,23929272,xaxaustria_mercuri_urval_oct01_2020_62817 (grapeshot),"['xaxaustria_mercuri_urval_oct01_2020_62817', 'grapeshot']"
552889,Grapeshot,1133,23930736,xaxaustria_mercuri_urval_oct02_2020_62740 (grapeshot),"['xaxaustria_mercuri_urval_oct02_2020_62740', 'grapeshot']"
553003,ShareThis Inc.,888,23924188,sharethis > interest from social activity > microsoft m365 wintel > custom > active seekers france,"['sharethis', 'interest from social activity', 'microsoft m365 wintel', 'custom', 'active seekers france']"
553111,ShareThis Inc.,888,23933426,sharethis > interest from social activity > microsoft m365 wintel > custom > active seekers with family france,"['sharethis', 'interest from social activity', 'microsoft m365 wintel', 'custom', 'active seekers with family france']"
553481,Grapeshot,1133,24090851,plistapoland_test_plista (grapeshot),"['plistapoland_test_plista', 'grapeshot']"
553482,Grapeshot,1133,24090856,plistapoland_danone_fastastories_102020_plista (grapeshot),"['plistapoland_danone_fastastories_102020_plista', 'grapeshot']"
553647,ZeoTap,7733,24111221,zeotap > spain > age 40-60,"['zeotap', 'spain', 'age 40', '60']"
553658,Grapeshot,1133,24112246,plistapoland_karcher_promocjejesienne_gs_10_2020 (grapeshot),"['plistapoland_karcher_promocjejesienne_gs_10_2020', 'grapeshot']"
553776,The ADEX GmbH,2245,15669667,custom segments > adex|germany|gutefrage|interests|shopping,"['custom segments', 'adex', 'germany', 'gutefrage', 'interests', 'shopping']"
553930,Grapeshot,1133,24130235,plistapoland_pl_wm_ikea_tekstylia_nra_102020 (grapeshot),"['plistapoland_pl_wm_ikea_tekstylia_nra_102020', 'grapeshot']"
554582,Nielsen Marketing Cloud,39,166,exelate intent - auto buyers - manufacturers - european,"['exelate intent', 'auto buyers', 'manufacturers', 'european']"
554803,ZeoTap,7733,24197748,zeotap > spain > purchase intent > education & books > online courses (1),"['zeotap', 'spain', 'purchase intent', 'education & books', 'online courses', '1']"
554914,Bombora Inc.,7193,24215739,4643 - sap ve cx france - q3q4 2020,"['4643', 'sap ve cx france', 'q3q4 2020']"
555124,ZeoTap,7733,24236512,zeotap > spain > custom > bbva > ecommerce,"['zeotap', 'spain', 'custom', 'bbva', 'ecommerce']"
556240,Semcasting (Data Provider),1478,24260153,anti-steve_spain_rex_scott_2020_ext_device_cookie,"['anti', 'steve_spain_rex_scott_2020_ext_device_cookie']"
556485,Grapeshot,1133,24271480,plistapoland_biedronka_tydzientematyczny_plista_gs (grapeshot),"['plistapoland_biedronka_tydzientematyczny_plista_gs', 'grapeshot']"
556488,ZeoTap,7733,24273039,zeotap > spain > demographic > age: 18-55,"['zeotap', 'spain', 'demographic', 'age', '18', '55']"
557091,ZeoTap,7733,24291585,zeotap > spain > purchase intent > mothers & families (2),"['zeotap', 'spain', 'purchase intent', 'mothers & families', '2']"
557092,ZeoTap,7733,24291593,zeotap > spain > interest > family & parenting > mothers_1,"['zeotap', 'spain', 'interest', 'family & parenting', 'mothers_1']"
557095,ZeoTap,7733,24291675,zeotap > spain > interest > family & parenting > kids apps 2-6,"['zeotap', 'spain', 'interest', 'family & parenting', 'kids apps 2', '6']"
557096,ZeoTap,7733,24291679,zeotap > spain > interest > family & parenting > kids apps 8-10,"['zeotap', 'spain', 'interest', 'family & parenting', 'kids apps 8', '10']"
557097,ZeoTap,7733,24291680,zeotap > spain > interest > family & parenting > toys & dolls,"['zeotap', 'spain', 'interest', 'family & parenting', 'toys & dolls']"
557453,ZeoTap,7733,24303524,zeotap > spain > custom > volvo > automotive > 3 yrs old,"['zeotap', 'spain', 'custom', 'volvo', 'automotive', '3 yrs old']"
557646,ZeoTap,7733,24320225,zeotap > spain > demographic > age: 24-44,"['zeotap', 'spain', 'demographic', 'age', '24', '44']"
557648,ZeoTap,7733,24320567,zeotap > spain > custom > eci > apps & interest > outdoor sports,"['zeotap', 'spain', 'custom', 'eci', 'apps & interest', 'outdoor sports']"
557824,LiveRamp Data Store,8082,24275450,l2 voter data > individual demographics > languages description > romanian,"['l2 voter data', 'individual demographics', 'languages description', 'romanian']"
557859,LiveRamp Data Store,8082,24277210,l2 voter data > individual demographics > languages description > lithuanian,"['l2 voter data', 'individual demographics', 'languages description', 'lithuanian']"
558006,LiveRamp Data Store,8082,24276975,l2 voter data > individual demographics > languages description > slovenian,"['l2 voter data', 'individual demographics', 'languages description', 'slovenian']"
558098,LiveRamp Data Store,8082,14359671,l2 voter data > individual demographics > ethnicity > ethnicgroups ethnicgroup1desc > european,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnicgroups ethnicgroup1desc', 'european']"
558152,LiveRamp Data Store,8082,24279264,l2 voter data > individual demographics > languages description > serbo > croatian,"['l2 voter data', 'individual demographics', 'languages description', 'serbo', 'croatian']"
558162,LiveRamp Data Store,8082,24278046,l2 voter data > individual demographics > languages description > latvian,"['l2 voter data', 'individual demographics', 'languages description', 'latvian']"
558174,LiveRamp Data Store,8082,24275687,l2 voter data > individual demographics > languages description > bulgarian,"['l2 voter data', 'individual demographics', 'languages description', 'bulgarian']"
558219,LiveRamp Data Store,8082,14359540,l2 voter data > individual demographics > ethnicity > ethnic description > austrian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'austrian']"
558730,Grapeshot,1133,24340259,plistapoland_play_backtoschool_102020 (grapeshot),"['plistapoland_play_backtoschool_102020', 'grapeshot']"
558737,ZeoTap,7733,24340854,zeotap > spain > purchase intent > hobbies & interests > outdoor activities,"['zeotap', 'spain', 'purchase intent', 'hobbies & interests', 'outdoor activities']"
558738,Grapeshot,1133,24340878,plistapoland_pl_play_biznes_mnp_102020 (grapeshot),"['plistapoland_pl_play_biznes_mnp_102020', 'grapeshot']"
558740,Grapeshot,1133,24341169,plistapoland_tvn_uslyszycienas_102020 (grapeshot),"['plistapoland_tvn_uslyszycienas_102020', 'grapeshot']"
559148,ALLIANCE GRAVITY DATA MEDIA,9206,24365586,centre france cibc,"['centre', 'france', 'cibc']"
559245,LiveRamp Data Store,8082,14359290,l2 voter data > individual demographics > ethnicity > ethnic description > luxembourgian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'luxembourgian']"
559246,LiveRamp Data Store,8082,14360563,l2 voter data > individual demographics > ethnicity > ethnic description > slovenian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'slovenian']"
559251,LiveRamp Data Store,8082,14359301,l2 voter data > individual demographics > ethnicity > ethnic description > dutch (netherlands),"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'dutch', 'netherlands']"
559256,LiveRamp Data Store,8082,14359083,l2 voter data > individual demographics > ethnicity > ethnic description > slovakian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'slovakian']"
559257,LiveRamp Data Store,8082,14359722,l2 voter data > individual demographics > ethnicity > ethnic description > croatian,"['l2 voter data', 'individual demographics', 'ethnicity', 'ethnic description', 'croatian']"
